File Name,Caption,image_file_path,label_class
fire_image0278.jpg,a fire is seen in the background of a factory,.\AIDER\fire\fire_image0278.jpg,1
collapsed_building_image0355.jpg,a house in the aftermath of the hurricane,.\AIDER\collapsed_building\collapsed_building_image0355.jpg,0
collapsed_building_image0354.jpg,a roof that has been torn off and is being torn off,.\AIDER\collapsed_building\collapsed_building_image0354.jpg,0
fire_image0017.jpg,the fire is seen from the air as it burns,.\AIDER\fire\fire_image0017.jpg,1
flood_image0310.jpg,flooding in the midwest region,.\AIDER\flooded_areas\flood_image0310.jpg,2
collapsed_building_image0483.jpg,a crane is seen on the roof of the new building,.\AIDER\collapsed_building\collapsed_building_image0483.jpg,0
collapsed_building_image0186.jpg,a large building that has been destroyed by the fire,.\AIDER\collapsed_building\collapsed_building_image0186.jpg,0
flood_image0364.jpg,a flooded street in a city,.\AIDER\flooded_areas\flood_image0364.jpg,2
flood_image0424.jpg,a flooded street in japan,.\AIDER\flooded_areas\flood_image0424.jpg,2
traffic_incident_image0206.jpg,the wreckage of a plane that crashed in the parking lot of a shopping center,.\AIDER\traffic_incident\traffic_incident_image0206.jpg,3
flood_image0197.jpg,a flooded street in the city of houston,.\AIDER\flooded_areas\flood_image0197.jpg,2
collapsed_building_image0301.jpg,a large pile of rubble in the city of rio,.\AIDER\collapsed_building\collapsed_building_image0301.jpg,0
collapsed_building_image0454.jpg,a city with many houses and buildings,.\AIDER\collapsed_building\collapsed_building_image0454.jpg,0
fire_image0223.jpg,a fire burns in the middle of a field,.\AIDER\fire\fire_image0223.jpg,1
traffic_incident_image0226.jpg,"the scene of a fatal crash on the highway near the town of santa, california",.\AIDER\traffic_incident\traffic_incident_image0226.jpg,3
traffic_incident_image0186.jpg,the scene of the crash on the bruce highway in the northern territory,.\AIDER\traffic_incident\traffic_incident_image0186.jpg,3
traffic_incident_image0281.jpg,a car is seen in the parking lot after it was hit by a truck,.\AIDER\traffic_incident\traffic_incident_image0281.jpg,3
traffic_incident_image0418.jpg,the scene of a fatal crash on the pacific highway in california,.\AIDER\traffic_incident\traffic_incident_image0418.jpg,3
flood_image0362.jpg,flooding in the city of houston,.\AIDER\flooded_areas\flood_image0362.jpg,2
flood_image0201.jpg,aerial view of flooded village in thailand,.\AIDER\flooded_areas\flood_image0201.jpg,2
collapsed_building_image0176.jpg,an aerial view of a barn and a barn,.\AIDER\collapsed_building\collapsed_building_image0176.jpg,0
fire_image0453.jpg,a fire is seen from the air as it burns,.\AIDER\fire\fire_image0453.jpg,1
fire_image0517.jpg,a large plume of smoke rising from the ground,.\AIDER\fire\fire_image0517.jpg,1
traffic_incident_image0265.jpg,a truck crashed on the side of the highway,.\AIDER\traffic_incident\traffic_incident_image0265.jpg,3
collapsed_building_image0124.jpg,"a destroyed house in the town of san, italy on august 29, 2013",.\AIDER\collapsed_building\collapsed_building_image0124.jpg,0
collapsed_building_image0384.jpg,the site of the collapsed building in the city of tokyo,.\AIDER\collapsed_building\collapsed_building_image0384.jpg,0
traffic_incident_image0270.jpg,a large number of cars were involved in the crash,.\AIDER\traffic_incident\traffic_incident_image0270.jpg,3
fire_image0074.jpg,"a fire burns in the mountains near the town of santa cruz, california",.\AIDER\fire\fire_image0074.jpg,1
collapsed_building_image0040.jpg,a large building with a lot of debris on the roof,.\AIDER\collapsed_building\collapsed_building_image0040.jpg,0
collapsed_building_image0487.jpg,people gather in the rubble of a building in the city of dhaka,.\AIDER\collapsed_building\collapsed_building_image0487.jpg,0
fire_image0004.jpg,"a fire broke through the roof of a home in the 600 block of westside avenue in west philadelphia on monday, july 6, 2012",.\AIDER\fire\fire_image0004.jpg,1
collapsed_building_image0332.jpg,a building is seen in the rubble of a building in the aftermath,.\AIDER\collapsed_building\collapsed_building_image0332.jpg,0
collapsed_building_image0428.jpg,a large pile of rubble in the middle of a city,.\AIDER\collapsed_building\collapsed_building_image0428.jpg,0
collapsed_building_image0195.jpg,a large building that has been demolished and is being demolished,.\AIDER\collapsed_building\collapsed_building_image0195.jpg,0
fire_image0034.jpg,a fire is seen from the air as it burns,.\AIDER\fire\fire_image0034.jpg,1
fire_image0081.jpg,a fire is seen from the air as it burns,.\AIDER\fire\fire_image0081.jpg,1
traffic_incident_image0192.jpg,the crash occurred on the interstate highway in the state,.\AIDER\traffic_incident\traffic_incident_image0192.jpg,3
collapsed_building_image0323.jpg,a large building that has been demolished by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0323.jpg,0
flood_image0190.jpg,a flooded street in the city of houston,.\AIDER\flooded_areas\flood_image0190.jpg,2
collapsed_building_image0267.jpg,a pile of trash on the water,.\AIDER\collapsed_building\collapsed_building_image0267.jpg,0
flood_image0324.jpg,a city with a lot of water on it,.\AIDER\flooded_areas\flood_image0324.jpg,2
traffic_incident_image0484.jpg,a truck is seen in this aerial image,.\AIDER\traffic_incident\traffic_incident_image0484.jpg,3
collapsed_building_image0068.jpg,the aftermath of the tokyo earthquake,.\AIDER\collapsed_building\collapsed_building_image0068.jpg,0
fire_image0477.jpg,a fire burns through the trees in the forest,.\AIDER\fire\fire_image0477.jpg,1
traffic_incident_image0093.jpg,a parking lot with cars parked in it,.\AIDER\traffic_incident\traffic_incident_image0093.jpg,3
traffic_incident_image0436.jpg,a truck is seen on the side of a highway,.\AIDER\traffic_incident\traffic_incident_image0436.jpg,3
traffic_incident_image0115.jpg,the car was seen in the grass,.\AIDER\traffic_incident\traffic_incident_image0115.jpg,3
traffic_incident_image0310.jpg,a view of a street and a parking lot,.\AIDER\traffic_incident\traffic_incident_image0310.jpg,3
fire_image0160.jpg,a fire burns through the trees in the santa - sur - sur - sur - sur - sur - sur,.\AIDER\fire\fire_image0160.jpg,1
flood_image0409.jpg,a flooded street with houses and trees,.\AIDER\flooded_areas\flood_image0409.jpg,2
collapsed_building_image0479.jpg,the burned building at the corner of the intersection of state and state streets,.\AIDER\collapsed_building\collapsed_building_image0479.jpg,0
traffic_incident_image0432.jpg,a car is seen on the side of a road after it crashed into a truck,.\AIDER\traffic_incident\traffic_incident_image0432.jpg,3
traffic_incident_image0316.jpg,the scene of a fatal crash on the northbound highway in west sacramento,.\AIDER\traffic_incident\traffic_incident_image0316.jpg,3
collapsed_building_image0472.jpg,the aftermath of the philippines,.\AIDER\collapsed_building\collapsed_building_image0472.jpg,0
traffic_incident_image0110.jpg,the wreckage of a car that was involved in a fatal accident,.\AIDER\traffic_incident\traffic_incident_image0110.jpg,3
fire_image0210.jpg,a fire broke through a building in the block of a block,.\AIDER\fire\fire_image0210.jpg,1
flood_image0267.jpg,a flooded street in the suburb of brisbane,.\AIDER\flooded_areas\flood_image0267.jpg,2
flood_image0274.jpg,a flooded street in a residential area,.\AIDER\flooded_areas\flood_image0274.jpg,2
traffic_incident_image0293.jpg,a car is on fire on the side of the road,.\AIDER\traffic_incident\traffic_incident_image0293.jpg,3
traffic_incident_image0039.jpg,a car crashed on the side of the road,.\AIDER\traffic_incident\traffic_incident_image0039.jpg,3
traffic_incident_image0005.jpg,the scene of a fatal car crash on the corner of a street in the bronx borough neighborhood,.\AIDER\traffic_incident\traffic_incident_image0005.jpg,3
traffic_incident_image0054.jpg,a car crashed on the side of the road in the town of poo,.\AIDER\traffic_incident\traffic_incident_image0054.jpg,3
traffic_incident_image0136.jpg,a truck is flipped on the side of a highway,.\AIDER\traffic_incident\traffic_incident_image0136.jpg,3
collapsed_building_image0480.jpg,the destruction of the building in the city of hiroshima,.\AIDER\collapsed_building\collapsed_building_image0480.jpg,0
fire_image0352.jpg,a fire is seen in the distance of a residential area in the suburb of sydney,.\AIDER\fire\fire_image0352.jpg,1
flood_image0213.jpg,a flooded area in the city of person,.\AIDER\flooded_areas\flood_image0213.jpg,2
flood_image0501.jpg,a flooded road in the middle of a city,.\AIDER\flooded_areas\flood_image0501.jpg,2
flood_image0231.jpg,a flooded street in a suburb,.\AIDER\flooded_areas\flood_image0231.jpg,2
traffic_incident_image0292.jpg,the overturned semi - truck on the i - 95 near the intersection of route 1 and i - 95 in the state,.\AIDER\traffic_incident\traffic_incident_image0292.jpg,3
collapsed_building_image0262.jpg,a road that has been torn off by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0262.jpg,0
flood_image0086.jpg,"flooding in the village of stour, france",.\AIDER\flooded_areas\flood_image0086.jpg,2
fire_image0494.jpg,"a fire burns in the hills of santa feli, california",.\AIDER\fire\fire_image0494.jpg,1
collapsed_building_image0241.jpg,the roof of a house in the area of the town,.\AIDER\collapsed_building\collapsed_building_image0241.jpg,0
flood_image0027.jpg,a car is submerged in flood waters in the desert,.\AIDER\flooded_areas\flood_image0027.jpg,2
flood_image0429.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0429.jpg,2
traffic_incident_image0018.jpg,a car crashed into a tree on the side of a road,.\AIDER\traffic_incident\traffic_incident_image0018.jpg,3
flood_image0505.jpg,flooding in the brisbane suburb,.\AIDER\flooded_areas\flood_image0505.jpg,2
flood_image0286.jpg,a flooded street in the town of person,.\AIDER\flooded_areas\flood_image0286.jpg,2
fire_image0060.jpg,a fire is seen from the roof of a building,.\AIDER\fire\fire_image0060.jpg,1
collapsed_building_image0366.jpg,a road with a pile of garbage on it,.\AIDER\collapsed_building\collapsed_building_image0366.jpg,0
traffic_incident_image0478.jpg,a car is on fire on the side of the road,.\AIDER\traffic_incident\traffic_incident_image0478.jpg,3
flood_image0234.jpg,flooding in the midwest region,.\AIDER\flooded_areas\flood_image0234.jpg,2
traffic_incident_image0481.jpg,a car is seen on the side of a highway,.\AIDER\traffic_incident\traffic_incident_image0481.jpg,3
flood_image0421.jpg,a flooded street in the city of san,.\AIDER\flooded_areas\flood_image0421.jpg,2
fire_image0440.jpg,a large plume of lava is seen from the lava,.\AIDER\fire\fire_image0440.jpg,1
flood_image0192.jpg,a flooded street in the middle of a neighborhood,.\AIDER\flooded_areas\flood_image0192.jpg,2
collapsed_building_image0072.jpg,a building that has been destroyed by the fire,.\AIDER\collapsed_building\collapsed_building_image0072.jpg,0
fire_image0411.jpg,the fire at the site of the former building in the former building,.\AIDER\fire\fire_image0411.jpg,1
collapsed_building_image0260.jpg,the collapsed roof of the building in the middle of the street,.\AIDER\collapsed_building\collapsed_building_image0260.jpg,0
collapsed_building_image0052.jpg,a view of the destruction of a building in the city,.\AIDER\collapsed_building\collapsed_building_image0052.jpg,0
collapsed_building_image0199.jpg,a large building that has been destroyed by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0199.jpg,0
traffic_incident_image0090.jpg,the wreckage of a bus that crashed on the highway in the town of st petersburg,.\AIDER\traffic_incident\traffic_incident_image0090.jpg,3
flood_image0159.jpg,flooding in the houston area,.\AIDER\flooded_areas\flood_image0159.jpg,2
collapsed_building_image0333.jpg,the aftermath of the tokyo earthquake,.\AIDER\collapsed_building\collapsed_building_image0333.jpg,0
flood_image0355.jpg,a flooded street in the aftermath of hurricane sandy,.\AIDER\flooded_areas\flood_image0355.jpg,2
fire_image0104.jpg,a fire burns in the distance of a field,.\AIDER\fire\fire_image0104.jpg,1
traffic_incident_image0208.jpg,"a car crashed into a building in the city of detroit on monday, may 29, 2013",.\AIDER\traffic_incident\traffic_incident_image0208.jpg,3
fire_image0488.jpg,"a fire burns in the hills of santa feli, california",.\AIDER\fire\fire_image0488.jpg,1
flood_image0151.jpg,"flooding in houston, texas, on monday, july 18, 2013",.\AIDER\flooded_areas\flood_image0151.jpg,2
flood_image0308.jpg,a flooded street in the city of person,.\AIDER\flooded_areas\flood_image0308.jpg,2
fire_image0422.jpg,a fire is seen from the side of a hill,.\AIDER\fire\fire_image0422.jpg,1
traffic_incident_image0112.jpg,a busy highway with lots of traffic,.\AIDER\traffic_incident\traffic_incident_image0112.jpg,3
fire_image0438.jpg,a firefighter is seen in the background of a field,.\AIDER\fire\fire_image0438.jpg,1
collapsed_building_image0427.jpg,a pile of rubble and debris in a yard,.\AIDER\collapsed_building\collapsed_building_image0427.jpg,0
traffic_incident_image0124.jpg,the scene of a fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal,.\AIDER\traffic_incident\traffic_incident_image0124.jpg,3
fire_image0169.jpg,a fire burns in the hills near the town of santa feli,.\AIDER\fire\fire_image0169.jpg,1
fire_image0101.jpg,a city with a lot of smoke coming out of it,.\AIDER\fire\fire_image0101.jpg,1
fire_image0508.jpg,a fire is seen in the street outside a house,.\AIDER\fire\fire_image0508.jpg,1
flood_image0199.jpg,a train is seen in flood waters on the side of a road,.\AIDER\flooded_areas\flood_image0199.jpg,2
traffic_incident_image0462.jpg,a crash on the highway in the state,.\AIDER\traffic_incident\traffic_incident_image0462.jpg,3
fire_image0045.jpg,a fire is seen from above as it burns,.\AIDER\fire\fire_image0045.jpg,1
traffic_incident_image0053.jpg,a truck crashed on the side of the highway,.\AIDER\traffic_incident\traffic_incident_image0053.jpg,3
collapsed_building_image0399.jpg,a large pile of rubble in a field,.\AIDER\collapsed_building\collapsed_building_image0399.jpg,0
fire_image0080.jpg,"a fire burns in the hills of santa, california",.\AIDER\fire\fire_image0080.jpg,1
collapsed_building_image0463.jpg,people gather at the site of a collapsed building in the city of dhaka,.\AIDER\collapsed_building\collapsed_building_image0463.jpg,0
collapsed_building_image0437.jpg,the roof of a house that was destroyed by a tornado,.\AIDER\collapsed_building\collapsed_building_image0437.jpg,0
collapsed_building_image0193.jpg,a house is destroyed by the tornado,.\AIDER\collapsed_building\collapsed_building_image0193.jpg,0
flood_image0433.jpg,flooding in the city of houston,.\AIDER\flooded_areas\flood_image0433.jpg,2
fire_image0127.jpg,a fire burns in the parking lot of a business in the city of detroit,.\AIDER\fire\fire_image0127.jpg,1
collapsed_building_image0293.jpg,a building that has been demolished by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0293.jpg,0
fire_image0246.jpg,a large plume of smoke rises from the ground,.\AIDER\fire\fire_image0246.jpg,1
flood_image0425.jpg,"a flooded street in the town of st louis, missouri",.\AIDER\flooded_areas\flood_image0425.jpg,2
fire_image0379.jpg,smoke from the santa - sur fire rises over the santa - sur - sur - sur - sur - sur - sur sur sur sur sur sur,.\AIDER\fire\fire_image0379.jpg,1
flood_image0103.jpg,flooding in the mississippi river,.\AIDER\flooded_areas\flood_image0103.jpg,2
flood_image0387.jpg,a flooded street in the aftermath of hurricane damage,.\AIDER\flooded_areas\flood_image0387.jpg,2
collapsed_building_image0142.jpg,"a pile of rubbles and debris in the aftermath of the city of beirut, lebanon",.\AIDER\collapsed_building\collapsed_building_image0142.jpg,0
fire_image0236.jpg,a fire is seen from the roof of a building in the city,.\AIDER\fire\fire_image0236.jpg,1
collapsed_building_image0003.jpg,a house is shown in this aerial photo,.\AIDER\collapsed_building\collapsed_building_image0003.jpg,0
fire_image0475.jpg,a fire burns in the middle of a field,.\AIDER\fire\fire_image0475.jpg,1
fire_image0066.jpg,a fire is seen from the air as it burns,.\AIDER\fire\fire_image0066.jpg,1
traffic_incident_image0354.jpg,the scene of the crash on the m6 near the junction of the a7,.\AIDER\traffic_incident\traffic_incident_image0354.jpg,3
traffic_incident_image0390.jpg,the scene of the crash on i - 95 in oklahoma,.\AIDER\traffic_incident\traffic_incident_image0390.jpg,3
collapsed_building_image0340.jpg,"the scene of the explosion in the town of st petersburg, russia",.\AIDER\collapsed_building\collapsed_building_image0340.jpg,0
flood_image0289.jpg,an aerial view of a flooded street in the city of houston,.\AIDER\flooded_areas\flood_image0289.jpg,2
collapsed_building_image0409.jpg,the collapsed building in the city of london,.\AIDER\collapsed_building\collapsed_building_image0409.jpg,0
fire_image0326.jpg,a fire burns through the trees in the bushland area of the town of port,.\AIDER\fire\fire_image0326.jpg,1
collapsed_building_image0266.jpg,a large pile of debris in a city,.\AIDER\collapsed_building\collapsed_building_image0266.jpg,0
collapsed_building_image0377.jpg,a man is digging through the rubble,.\AIDER\collapsed_building\collapsed_building_image0377.jpg,0
fire_image0202.jpg,a fire broke through a building in the area of the intersection of interstate and interstate,.\AIDER\fire\fire_image0202.jpg,1
collapsed_building_image0495.jpg,an old building with a lot of debris,.\AIDER\collapsed_building\collapsed_building_image0495.jpg,0
collapsed_building_image0440.jpg,a house that has been damaged by the tornado,.\AIDER\collapsed_building\collapsed_building_image0440.jpg,0
collapsed_building_image0272.jpg,the remains of the building that was destroyed by the fire,.\AIDER\collapsed_building\collapsed_building_image0272.jpg,0
collapsed_building_image0185.jpg,a building that has been demolished and is being demolished,.\AIDER\collapsed_building\collapsed_building_image0185.jpg,0
fire_image0463.jpg,a fire burns in the area of a home on the corner of a street,.\AIDER\fire\fire_image0463.jpg,1
collapsed_building_image0245.jpg,a view of the destruction of the house in the center of caracas,.\AIDER\collapsed_building\collapsed_building_image0245.jpg,0
fire_image0298.jpg,a fire burns in the hills near the town of santa feli,.\AIDER\fire\fire_image0298.jpg,1
flood_image0012.jpg,a flooded street in the town of port,.\AIDER\flooded_areas\flood_image0012.jpg,2
fire_image0025.jpg,a house is engulfed by the fire as it burns,.\AIDER\fire\fire_image0025.jpg,1
collapsed_building_image0446.jpg,"a destroyed house in the town of san, california",.\AIDER\collapsed_building\collapsed_building_image0446.jpg,0
fire_image0107.jpg,"a fire burns in the field near the town of laredo, near the town of laredo, on",.\AIDER\fire\fire_image0107.jpg,1
flood_image0101.jpg,a flooded street in a residential neighborhood,.\AIDER\flooded_areas\flood_image0101.jpg,2
flood_image0097.jpg,a flooded street in a residential neighborhood,.\AIDER\flooded_areas\flood_image0097.jpg,2
fire_image0016.jpg,a fire burns through the trees in the santa fire,.\AIDER\fire\fire_image0016.jpg,1
fire_image0434.jpg,a fire burns through the brush,.\AIDER\fire\fire_image0434.jpg,1
fire_image0100.jpg,a large forest fire in the middle of the amazon rainforest,.\AIDER\fire\fire_image0100.jpg,1
fire_image0194.jpg,a large fire is seen from the roof of a building in the city,.\AIDER\fire\fire_image0194.jpg,1
collapsed_building_image0416.jpg,a man is walking through a rocky area,.\AIDER\collapsed_building\collapsed_building_image0416.jpg,0
collapsed_building_image0274.jpg,the remains of the building that was destroyed by the tornado,.\AIDER\collapsed_building\collapsed_building_image0274.jpg,0
fire_image0245.jpg,a fire burns in the hills near the town of port,.\AIDER\fire\fire_image0245.jpg,1
flood_image0486.jpg,a flooded street in a residential area,.\AIDER\flooded_areas\flood_image0486.jpg,2
traffic_incident_image0297.jpg,a long highway,.\AIDER\traffic_incident\traffic_incident_image0297.jpg,3
collapsed_building_image0251.jpg,the scene of the explosion in the city of baghdad,.\AIDER\collapsed_building\collapsed_building_image0251.jpg,0
collapsed_building_image0414.jpg,a house that was destroyed by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0414.jpg,0
flood_image0302.jpg,"houses are surrounded by flood in the town of kur, near the town of kri, in the",.\AIDER\flooded_areas\flood_image0302.jpg,2
collapsed_building_image0311.jpg,the aftermath of a house in the aftermath neighborhood of the city of houston,.\AIDER\collapsed_building\collapsed_building_image0311.jpg,0
traffic_incident_image0276.jpg,a truck crashed on the side of the road,.\AIDER\traffic_incident\traffic_incident_image0276.jpg,3
fire_image0069.jpg,a fire in the middle of a forest,.\AIDER\fire\fire_image0069.jpg,1
collapsed_building_image0426.jpg,a yellow car is parked on the side of a building,.\AIDER\collapsed_building\collapsed_building_image0426.jpg,0
traffic_incident_image0359.jpg,a car crashed on the side of the highway,.\AIDER\traffic_incident\traffic_incident_image0359.jpg,3
traffic_incident_image0068.jpg,the crash occurred on the northbound highway in the area of the intersection,.\AIDER\traffic_incident\traffic_incident_image0068.jpg,3
fire_image0267.jpg,a fire burns in the middle of a neighborhood,.\AIDER\fire\fire_image0267.jpg,1
traffic_incident_image0246.jpg,a truck is seen in the middle of a street in the bronx borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough,.\AIDER\traffic_incident\traffic_incident_image0246.jpg,3
flood_image0069.jpg,"a flooded street in the town of bunda, queensland",.\AIDER\flooded_areas\flood_image0069.jpg,2
flood_image0019.jpg,"a flooded street in the town of san, california",.\AIDER\flooded_areas\flood_image0019.jpg,2
flood_image0512.jpg,"a flooded street in the town of st petersburg, texas",.\AIDER\flooded_areas\flood_image0512.jpg,2
fire_image0073.jpg,a fire burns through the trees,.\AIDER\fire\fire_image0073.jpg,1
flood_image0052.jpg,a car is parked in the middle of a flooded street,.\AIDER\flooded_areas\flood_image0052.jpg,2
collapsed_building_image0183.jpg,a large building with a lot of debris on top of it,.\AIDER\collapsed_building\collapsed_building_image0183.jpg,0
collapsed_building_image0171.jpg,a house is seen in the rubble,.\AIDER\collapsed_building\collapsed_building_image0171.jpg,0
fire_image0072.jpg,a fire is seen from the roof of a building,.\AIDER\fire\fire_image0072.jpg,1
flood_image0363.jpg,flooding in the city of houston,.\AIDER\flooded_areas\flood_image0363.jpg,2
traffic_incident_image0361.jpg,the scene of the crash on the highway in the town of st louis,.\AIDER\traffic_incident\traffic_incident_image0361.jpg,3
traffic_incident_image0465.jpg,the truck that crashed into a house in the town of north bend,.\AIDER\traffic_incident\traffic_incident_image0465.jpg,3
fire_image0371.jpg,"a fire burns in the hills near the town of santa feli, california",.\AIDER\fire\fire_image0371.jpg,1
fire_image0296.jpg,a fire burns in the distance of a mountain,.\AIDER\fire\fire_image0296.jpg,1
collapsed_building_image0273.jpg,a large building with a tower in the middle of it,.\AIDER\collapsed_building\collapsed_building_image0273.jpg,0
traffic_incident_image0024.jpg,an aerial view of the freeway in los,.\AIDER\traffic_incident\traffic_incident_image0024.jpg,3
fire_image0205.jpg,the fire at the site of the former building in london,.\AIDER\fire\fire_image0205.jpg,1
flood_image0488.jpg,"a flooded street in the town of port city, haiti",.\AIDER\flooded_areas\flood_image0488.jpg,2
collapsed_building_image0372.jpg,a building that has been demolished by a large pile of rubble,.\AIDER\collapsed_building\collapsed_building_image0372.jpg,0
collapsed_building_image0223.jpg,"a building is seen in the rubble of a building in the city of tokyo on october 29, 2013",.\AIDER\collapsed_building\collapsed_building_image0223.jpg,0
fire_image0235.jpg,a fire burns in the hills,.\AIDER\fire\fire_image0235.jpg,1
fire_image0071.jpg,"smoke bills out from the roof of a building in the bronx neighborhood of new york, new york, on monday, july 6, 2012",.\AIDER\fire\fire_image0071.jpg,1
flood_image0072.jpg,a car is submerged in flood water on a street,.\AIDER\flooded_areas\flood_image0072.jpg,2
fire_image0008.jpg,a large crowd is seen in the middle of a street as a fire burns,.\AIDER\fire\fire_image0008.jpg,1
collapsed_building_image0335.jpg,a large building that has been destroyed by hurricane,.\AIDER\collapsed_building\collapsed_building_image0335.jpg,0
traffic_incident_image0369.jpg,a bus crashed into a building in the bronx borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough,.\AIDER\traffic_incident\traffic_incident_image0369.jpg,3
flood_image0303.jpg,a bridge over a river with water on it,.\AIDER\flooded_areas\flood_image0303.jpg,2
flood_image0126.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0126.jpg,2
traffic_incident_image0029.jpg,a large truck is on the road near a highway,.\AIDER\traffic_incident\traffic_incident_image0029.jpg,3
collapsed_building_image0016.jpg,a house is seen in the rubble of a collapsed building,.\AIDER\collapsed_building\collapsed_building_image0016.jpg,0
fire_image0191.jpg,a fire burns in the hills near the town of santa feli,.\AIDER\fire\fire_image0191.jpg,1
traffic_incident_image0304.jpg,a parking lot with lots of cars parked in it,.\AIDER\traffic_incident\traffic_incident_image0304.jpg,3
traffic_incident_image0014.jpg,a truck crashed on the m - 35 near the intersection of highway 101 and highway 101 in langley county,.\AIDER\traffic_incident\traffic_incident_image0014.jpg,3
traffic_incident_image0164.jpg,the truck that crashed into the house on the side of the road,.\AIDER\traffic_incident\traffic_incident_image0164.jpg,3
traffic_incident_image0133.jpg,the scene of a fatal crash on the northbound highway in the bronx,.\AIDER\traffic_incident\traffic_incident_image0133.jpg,3
fire_image0426.jpg,a fire burns in the mountains of the santa - sur mountains,.\AIDER\fire\fire_image0426.jpg,1
collapsed_building_image0466.jpg,the remains of the former building in the aftermath of the fire,.\AIDER\collapsed_building\collapsed_building_image0466.jpg,0
traffic_incident_image0267.jpg,the scene of a fatal crash on the freeway in los,.\AIDER\traffic_incident\traffic_incident_image0267.jpg,3
collapsed_building_image0200.jpg,a building that has been destroyed by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0200.jpg,0
flood_image0200.jpg,a bridge over a river with flood water,.\AIDER\flooded_areas\flood_image0200.jpg,2
flood_image0047.jpg,"a flooded street in the town of moore, texas",.\AIDER\flooded_areas\flood_image0047.jpg,2
flood_image0319.jpg,"a flooded street in the city of manila, philippines",.\AIDER\flooded_areas\flood_image0319.jpg,2
flood_image0295.jpg,a flooded street in a city with houses and trees,.\AIDER\flooded_areas\flood_image0295.jpg,2
traffic_incident_image0111.jpg,the wreckage of a van is seen on the side of a road,.\AIDER\traffic_incident\traffic_incident_image0111.jpg,3
flood_image0321.jpg,a building is surrounded by flood in the city of manila,.\AIDER\flooded_areas\flood_image0321.jpg,2
flood_image0398.jpg,a flooded area with houses and water,.\AIDER\flooded_areas\flood_image0398.jpg,2
flood_image0411.jpg,a flooded street in the city of hiroshima,.\AIDER\flooded_areas\flood_image0411.jpg,2
flood_image0328.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0328.jpg,2
fire_image0182.jpg,"a fire is seen in the middle of a building in the city of mogad, iraq",.\AIDER\fire\fire_image0182.jpg,1
fire_image0078.jpg,a fire is seen from the air as smoke rises from the roof of a building in the town of st,.\AIDER\fire\fire_image0078.jpg,1
collapsed_building_image0044.jpg,a crane is seen above the roof of a house in the aftermath of hurricane sandy,.\AIDER\collapsed_building\collapsed_building_image0044.jpg,0
collapsed_building_image0275.jpg,an aerial view of the destruction of the city,.\AIDER\collapsed_building\collapsed_building_image0275.jpg,0
flood_image0090.jpg,flooding in the city of townsville,.\AIDER\flooded_areas\flood_image0090.jpg,2
collapsed_building_image0102.jpg,"the destruction of the new york building in new york, new york, on monday, may 20, 2012",.\AIDER\collapsed_building\collapsed_building_image0102.jpg,0
fire_image0495.jpg,a fire burns in the distance of a residential area,.\AIDER\fire\fire_image0495.jpg,1
flood_image0278.jpg,"a flooded street in the town of moore, texas",.\AIDER\flooded_areas\flood_image0278.jpg,2
flood_image0179.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0179.jpg,2
collapsed_building_image0108.jpg,the aftermath of the building in the aftermath of the fire,.\AIDER\collapsed_building\collapsed_building_image0108.jpg,0
traffic_incident_image0439.jpg,the scene of a fatal crash on the freeway in los,.\AIDER\traffic_incident\traffic_incident_image0439.jpg,3
collapsed_building_image0498.jpg,"the remains of the nuclear reactor at the nuclear facility in hiroshima, japan",.\AIDER\collapsed_building\collapsed_building_image0498.jpg,0
traffic_incident_image0466.jpg,the crash occurred on the i - 95 near the intersection of i - 95 and i - 95,.\AIDER\traffic_incident\traffic_incident_image0466.jpg,3
fire_image0404.jpg,a car is on fire in the middle of the road,.\AIDER\fire\fire_image0404.jpg,1
fire_image0271.jpg,a fire burns in the sky above a city,.\AIDER\fire\fire_image0271.jpg,1
fire_image0217.jpg,a fire burns in the area of a residential neighborhood,.\AIDER\fire\fire_image0217.jpg,1
flood_image0100.jpg,a flooded street with people walking and cars,.\AIDER\flooded_areas\flood_image0100.jpg,2
flood_image0292.jpg,"a flooded street in the city of yang, china",.\AIDER\flooded_areas\flood_image0292.jpg,2
traffic_incident_image0397.jpg,a road with a bunch of cars on it,.\AIDER\traffic_incident\traffic_incident_image0397.jpg,3
fire_image0328.jpg,a fire burns in the mountains near the town of santa feli,.\AIDER\fire\fire_image0328.jpg,1
collapsed_building_image0073.jpg,"a large crowd of people gather in the streets of the city of caracas on august 29, 2013",.\AIDER\collapsed_building\collapsed_building_image0073.jpg,0
